rho,len,bkpt
269.07630522088357,7000,1116.876
269.07630522088357,7500,1115.104
269.07630522088357,8000,1126.416
269.07630522088357,8500,1133.672
269.07630522088357,9000,1129.724
269.07630522088357,9500,1139.048
269.07630522088357,10000,1141.776
271.08433734939763,2000,909.688
271.08433734939763,2500,958.996
271.08433734939763,3000,996.92
271.08433734939763,3500,1032.9
271.08433734939763,4000,1053.004
271.08433734939763,4500,1067.7
271.08433734939763,5000,1081.836
271.08433734939763,5500,1098.9
271.08433734939763,6000,1107.972
271.08433734939763,6500,1120.952
271.08433734939763,7000,1111.144
271.08433734939763,7500,1128.792
271.08433734939763,8000,1131.856
271.08433734939763,8500,1140.86
271.08433734939763,9000,1146.82
271.08433734939763,9500,1150.968
271.08433734939763,10000,1143.192
273.0923694779117,2000,914.328
273.0923694779117,2500,966.824
273.0923694779117,3000,1006.148
273.0923694779117,3500,1037.204
273.0923694779117,4000,1055.868
273.0923694779117,4500,1072.048
273.0923694779117,5000,1098.832
273.0923694779117,5500,1101.824
273.0923694779117,6000,1111.94
273.0923694779117,6500,1129.156
273.0923694779117,7000,1135.104
273.0923694779117,7500,1134.944
273.0923694779117,8000,1149.948
273.0923694779117,8500,1146.416
273.0923694779117,9000,1150.796
273.0923694779117,9500,1157.352
273.0923694779117,10000,1152.76
275.1004016064257,2000,917.12
275.1004016064257,2500,972.34
275.1004016064257,3000,1012.28
275.1004016064257,3500,1043.808
275.1004016064257,4000,1064.756
275.1004016064257,4500,1083.956
275.1004016064257,5000,1101.584
275.1004016064257,5500,1108.712
275.1004016064257,6000,1119.796
275.1004016064257,6500,1128.92
275.1004016064257,7000,1135.56
275.1004016064257,7500,1144.968
275.1004016064257,8000,1147.456
275.1004016064257,8500,1154.568
275.1004016064257,9000,1164.388
275.1004016064257,9500,1167.008
275.1004016064257,10000,1163.124
277.10843373493975,2000,927.76
277.10843373493975,2500,971.516
277.10843373493975,3000,1022.048
277.10843373493975,3500,1050.164
277.10843373493975,4000,1075.536
277.10843373493975,4500,1091.216
277.10843373493975,5000,1103.924
277.10843373493975,5500,1116.188
277.10843373493975,6000,1120.752
277.10843373493975,6500,1136.344
277.10843373493975,7000,1141.22
277.10843373493975,7500,1152.392
277.10843373493975,8000,1149.788
277.10843373493975,8500,1160.94
277.10843373493975,9000,1167.064
277.10843373493975,9500,1176.764
277.10843373493975,10000,1176.476
279.1164658634538,2000,928.34
279.1164658634538,2500,988.852
279.1164658634538,3000,1020.688
279.1164658634538,3500,1052.72
279.1164658634538,4000,1079.46
279.1164658634538,4500,1101.664
279.1164658634538,5000,1106.676
279.1164658634538,5500,1116.708
279.1164658634538,6000,1133.708
279.1164658634538,6500,1135.836
279.1164658634538,7000,1148.44
279.1164658634538,7500,1156.328
279.1164658634538,8000,1165.2
279.1164658634538,8500,1171.892
279.1164658634538,9000,1171.004
279.1164658634538,9500,1174.976
279.1164658634538,10000,1181.916
281.12449799196787,2000,931.8
281.12449799196787,2500,987.416
281.12449799196787,3000,1029.116
281.12449799196787,3500,1056.868
281.12449799196787,4000,1081.64
281.12449799196787,4500,1102.964
281.12449799196787,5000,1120.632
281.12449799196787,5500,1135.024
281.12449799196787,6000,1143.508
281.12449799196787,6500,1156.808
281.12449799196787,7000,1161.26
281.12449799196787,7500,1164.504
281.12449799196787,8000,1175.716
281.12449799196787,8500,1174.112
281.12449799196787,9000,1174.884
281.12449799196787,9500,1179.332
281.12449799196787,10000,1192.804
283.13253012048193,2000,938.596
283.13253012048193,2500,991.34
283.13253012048193,3000,1043.556
283.13253012048193,3500,1062.944
283.13253012048193,4000,1094.48
283.13253012048193,4500,1107.452
283.13253012048193,5000,1128.284
283.13253012048193,5500,1137.596
283.13253012048193,6000,1151.668
283.13253012048193,6500,1161.576
283.13253012048193,7000,1167.592
283.13253012048193,7500,1165.688
283.13253012048193,8000,1181.136
283.13253012048193,8500,1181.68
283.13253012048193,9000,1188.74
283.13253012048193,9500,1197.492
283.13253012048193,10000,1204.94
285.140562248996,2000,943.468
285.140562248996,2500,1002.824
285.140562248996,3000,1038.976
285.140562248996,3500,1077.468
285.140562248996,4000,1092.764
285.140562248996,4500,1115.42
285.140562248996,5000,1137.08
285.140562248996,5500,1149.2
285.140562248996,6000,1159.32
285.140562248996,6500,1164.9
285.140562248996,7000,1177.624
285.140562248996,7500,1186.04
285.140562248996,8000,1186.936
285.140562248996,8500,1189.988
285.140562248996,9000,1192.22
285.140562248996,9500,1201.636
285.140562248996,10000,1204.344
287.14859437751005,2000,946.888
287.14859437751005,2500,1006.292
287.14859437751005,3000,1048.68
287.14859437751005,3500,1078.528
287.14859437751005,4000,1102.184
287.14859437751005,4500,1127.152
287.14859437751005,5000,1140.816
287.14859437751005,5500,1147.264
287.14859437751005,6000,1161.404
287.14859437751005,6500,1169.452
287.14859437751005,7000,1179.916
287.14859437751005,7500,1197.756
287.14859437751005,8000,1197.82
287.14859437751005,8500,1200.388
287.14859437751005,9000,1210.056
287.14859437751005,9500,1210.948
287.14859437751005,10000,1215.856
289.1566265060241,2000,952.756
289.1566265060241,2500,1009.32
289.1566265060241,3000,1053.728
289.1566265060241,3500,1082.208
289.1566265060241,4000,1108.624
289.1566265060241,4500,1127.884
289.1566265060241,5000,1148.2
289.1566265060241,5500,1158.108
289.1566265060241,6000,1165.124
289.1566265060241,6500,1188.012
289.1566265060241,7000,1184.444
289.1566265060241,7500,1200.456
289.1566265060241,8000,1201.284
289.1566265060241,8500,1207.392
289.1566265060241,9000,1212.36
289.1566265060241,9500,1213.692
289.1566265060241,10000,1226.02
291.16465863453817,2000,954.592
291.16465863453817,2500,1016.488
291.16465863453817,3000,1056.064
291.16465863453817,3500,1092.7
291.16465863453817,4000,1122.648
291.16465863453817,4500,1139.556
291.16465863453817,5000,1153.796
291.16465863453817,5500,1163.412
291.16465863453817,6000,1176.296
291.16465863453817,6500,1180.924
291.16465863453817,7000,1197.292
291.16465863453817,7500,1207.888
291.16465863453817,8000,1210.548
291.16465863453817,8500,1217.572
291.16465863453817,9000,1227.38
291.16465863453817,9500,1225.864
291.16465863453817,10000,1233.656
293.17269076305223,2000,962.824
293.17269076305223,2500,1023.072
293.17269076305223,3000,1067.724
293.17269076305223,3500,1104.612
293.17269076305223,4000,1121.728
293.17269076305223,4500,1137.016
293.17269076305223,5000,1162.044
293.17269076305223,5500,1175.628
293.17269076305223,6000,1181.968
293.17269076305223,6500,1193.976
293.17269076305223,7000,1200.2
293.17269076305223,7500,1203.996
293.17269076305223,8000,1218.816
293.17269076305223,8500,1223.396
293.17269076305223,9000,1230.268
293.17269076305223,9500,1230.968
293.17269076305223,10000,1243.86
295.1807228915663,2000,968.136
295.1807228915663,2500,1030.16
295.1807228915663,3000,1072.576
295.1807228915663,3500,1100.556
295.1807228915663,4000,1126.596
295.1807228915663,4500,1153.044
295.1807228915663,5000,1170.028
295.1807228915663,5500,1181.916
295.1807228915663,6000,1192.812
295.1807228915663,6500,1199.684
295.1807228915663,7000,1215.004
295.1807228915663,7500,1215.596
295.1807228915663,8000,1221.644
295.1807228915663,8500,1234.368
295.1807228915663,9000,1232.912
295.1807228915663,9500,1244.636
295.1807228915663,10000,1238.636
297.18875502008035,2000,975.168
297.18875502008035,2500,1030.936
297.18875502008035,3000,1075.872
297.18875502008035,3500,1108.496
297.18875502008035,4000,1135.996
297.18875502008035,4500,1155.752
297.18875502008035,5000,1171.788
297.18875502008035,5500,1188.472
297.18875502008035,6000,1194.28
297.18875502008035,6500,1208.948
297.18875502008035,7000,1222.228
297.18875502008035,7500,1228.28
297.18875502008035,8000,1234.068
297.18875502008035,8500,1232.468
297.18875502008035,9000,1247.076
297.18875502008035,9500,1254.908
297.18875502008035,10000,1256.82
299.1967871485944,2000,976.528
299.1967871485944,2500,1031.468
299.1967871485944,3000,1083.104
299.1967871485944,3500,1113.932
299.1967871485944,4000,1139.416
299.1967871485944,4500,1159.8
299.1967871485944,5000,1176.956
299.1967871485944,5500,1195.092
299.1967871485944,6000,1204.94
299.1967871485944,6500,1215.576
299.1967871485944,7000,1228.2
299.1967871485944,7500,1236.132
299.1967871485944,8000,1246.848
299.1967871485944,8500,1248.9
299.1967871485944,9000,1252.112
299.1967871485944,9500,1255.856
299.1967871485944,10000,1263.968
301.20481927710847,2000,976.456
301.20481927710847,2500,1044.356
301.20481927710847,3000,1087.276
301.20481927710847,3500,1117.672
301.20481927710847,4000,1149.632
301.20481927710847,4500,1165.224
301.20481927710847,5000,1184.508
301.20481927710847,5500,1205.272
301.20481927710847,6000,1218.012
301.20481927710847,6500,1217.648
301.20481927710847,7000,1237.14
301.20481927710847,7500,1245.32
301.20481927710847,8000,1247.336
301.20481927710847,8500,1254.424
301.20481927710847,9000,1261.524
301.20481927710847,9500,1262.516
301.20481927710847,10000,1267.616
303.21285140562253,2000,981.856
303.21285140562253,2500,1047.424
303.21285140562253,3000,1088.564
303.21285140562253,3500,1129.308
303.21285140562253,4000,1156.044
303.21285140562253,4500,1179.012
303.21285140562253,5000,1194.28
303.21285140562253,5500,1215.412
303.21285140562253,6000,1219.928
303.21285140562253,6500,1233.284
303.21285140562253,7000,1241.484
303.21285140562253,7500,1249.388
303.21285140562253,8000,1254.656
303.21285140562253,8500,1261.416
303.21285140562253,9000,1264.136
303.21285140562253,9500,1274.0
303.21285140562253,10000,1282.996
305.22088353413653,2000,988.308
305.22088353413653,2500,1052.932
305.22088353413653,3000,1104.152
305.22088353413653,3500,1137.068
305.22088353413653,4000,1155.06
305.22088353413653,4500,1182.392
305.22088353413653,5000,1206.144
305.22088353413653,5500,1210.096
305.22088353413653,6000,1228.888
305.22088353413653,6500,1244.04
305.22088353413653,7000,1250.024
305.22088353413653,7500,1254.388
305.22088353413653,8000,1260.972
305.22088353413653,8500,1272.856
305.22088353413653,9000,1273.156
305.22088353413653,9500,1279.636
305.22088353413653,10000,1286.484
307.2289156626506,2000,996.336
307.2289156626506,2500,1057.04
307.2289156626506,3000,1103.084
307.2289156626506,3500,1139.34
307.2289156626506,4000,1165.484
307.2289156626506,4500,1185.768
307.2289156626506,5000,1210.748
307.2289156626506,5500,1224.82
307.2289156626506,6000,1234.98
307.2289156626506,6500,1245.432
307.2289156626506,7000,1255.928
307.2289156626506,7500,1268.44
307.2289156626506,8000,1268.008
307.2289156626506,8500,1277.396
307.2289156626506,9000,1287.708
307.2289156626506,9500,1289.316
307.2289156626506,10000,1298.908
309.23694779116465,2000,998.64
309.23694779116465,2500,1062.34
309.23694779116465,3000,1101.796
309.23694779116465,3500,1147.212
309.23694779116465,4000,1178.8
309.23694779116465,4500,1193.724
309.23694779116465,5000,1217.356
309.23694779116465,5500,1230.484
309.23694779116465,6000,1245.624
309.23694779116465,6500,1251.548
309.23694779116465,7000,1257.7
309.23694779116465,7500,1271.064
309.23694779116465,8000,1281.756
309.23694779116465,8500,1291.452
309.23694779116465,9000,1284.964
309.23694779116465,9500,1299.54
309.23694779116465,10000,1300.604
311.2449799196787,2000,1003.76
311.2449799196787,2500,1069.0
311.2449799196787,3000,1114.032
311.2449799196787,3500,1144.324
311.2449799196787,4000,1181.932
311.2449799196787,4500,1201.22
311.2449799196787,5000,1222.804
311.2449799196787,5500,1231.996
311.2449799196787,6000,1248.94
311.2449799196787,6500,1258.676
311.2449799196787,7000,1266.664
311.2449799196787,7500,1280.136
311.2449799196787,8000,1289.592
311.2449799196787,8500,1288.544
311.2449799196787,9000,1305.232
311.2449799196787,9500,1300.48
311.2449799196787,10000,1314.84
313.2530120481928,2000,1007.824
313.2530120481928,2500,1072.664
313.2530120481928,3000,1123.152
313.2530120481928,3500,1155.78
313.2530120481928,4000,1185.5
313.2530120481928,4500,1207.5
313.2530120481928,5000,1228.124
313.2530120481928,5500,1242.224
313.2530120481928,6000,1255.496
313.2530120481928,6500,1273.14
313.2530120481928,7000,1272.696
313.2530120481928,7500,1285.088
313.2530120481928,8000,1293.948
313.2530120481928,8500,1297.976
313.2530120481928,9000,1302.112
313.2530120481928,9500,1307.188
313.2530120481928,10000,1321.204
315.26104417670683,2000,1012.684
315.26104417670683,2500,1075.36
315.26104417670683,3000,1129.004
315.26104417670683,3500,1161.104
315.26104417670683,4000,1198.868
315.26104417670683,4500,1215.72
315.26104417670683,5000,1232.348
315.26104417670683,5500,1242.164
315.26104417670683,6000,1269.432
315.26104417670683,6500,1272.612
315.26104417670683,7000,1287.0
315.26104417670683,7500,1290.856
315.26104417670683,8000,1302.176
315.26104417670683,8500,1316.0
315.26104417670683,9000,1316.316
315.26104417670683,9500,1319.596
315.26104417670683,10000,1330.628
317.2690763052209,2000,1017.812
317.2690763052209,2500,1082.652
317.2690763052209,3000,1130.944
317.2690763052209,3500,1173.44
317.2690763052209,4000,1202.112
317.2690763052209,4500,1227.944
317.2690763052209,5000,1247.688
317.2690763052209,5500,1256.68
317.2690763052209,6000,1276.48
317.2690763052209,6500,1283.92
317.2690763052209,7000,1296.348
317.2690763052209,7500,1301.944
317.2690763052209,8000,1314.504
317.2690763052209,8500,1314.808
317.2690763052209,9000,1321.676
317.2690763052209,9500,1323.844
317.2690763052209,10000,1340.616
319.27710843373495,2000,1014.832
319.27710843373495,2500,1090.368
319.27710843373495,3000,1135.292
319.27710843373495,3500,1167.74
319.27710843373495,4000,1210.52
319.27710843373495,4500,1227.484
319.27710843373495,5000,1255.652
319.27710843373495,5500,1267.408
319.27710843373495,6000,1277.624
319.27710843373495,6500,1295.156
319.27710843373495,7000,1298.228
319.27710843373495,7500,1306.14
319.27710843373495,8000,1323.62
319.27710843373495,8500,1322.744
319.27710843373495,9000,1336.532
319.27710843373495,9500,1340.188
319.27710843373495,10000,1346.548
321.285140562249,2000,1027.052
321.285140562249,2500,1096.38
321.285140562249,3000,1139.708
321.285140562249,3500,1189.364
321.285140562249,4000,1211.068
321.285140562249,4500,1234.34
321.285140562249,5000,1258.1
321.285140562249,5500,1272.928
321.285140562249,6000,1287.244
321.285140562249,6500,1299.832
321.285140562249,7000,1311.44
321.285140562249,7500,1316.42
321.285140562249,8000,1323.048
321.285140562249,8500,1334.04
321.285140562249,9000,1337.88
321.285140562249,9500,1348.096
321.285140562249,10000,1357.152
323.2931726907631,2000,1027.604
323.2931726907631,2500,1097.392
323.2931726907631,3000,1144.996
323.2931726907631,3500,1191.468
323.2931726907631,4000,1215.964
323.2931726907631,4500,1246.764
323.2931726907631,5000,1268.208
323.2931726907631,5500,1282.812
323.2931726907631,6000,1296.952
323.2931726907631,6500,1301.952
323.2931726907631,7000,1316.92
323.2931726907631,7500,1321.132
323.2931726907631,8000,1334.116
323.2931726907631,8500,1333.472
323.2931726907631,9000,1349.564
323.2931726907631,9500,1353.668
323.2931726907631,10000,1357.348
325.30120481927713,2000,1032.712
325.30120481927713,2500,1101.812
325.30120481927713,3000,1154.596
325.30120481927713,3500,1195.768
325.30120481927713,4000,1222.72
325.30120481927713,4500,1244.38
325.30120481927713,5000,1266.776
325.30120481927713,5500,1282.776
325.30120481927713,6000,1296.564
325.30120481927713,6500,1306.48
325.30120481927713,7000,1317.452
325.30120481927713,7500,1328.876
325.30120481927713,8000,1339.7
325.30120481927713,8500,1342.612
325.30120481927713,9000,1350.776
325.30120481927713,9500,1362.464
325.30120481927713,10000,1376.352
327.3092369477912,2000,1034.92
327.3092369477912,2500,1108.364
327.3092369477912,3000,1157.02
327.3092369477912,3500,1199.528
327.3092369477912,4000,1229.984
327.3092369477912,4500,1259.984
327.3092369477912,5000,1271.624
327.3092369477912,5500,1297.568
327.3092369477912,6000,1303.62
327.3092369477912,6500,1317.884
327.3092369477912,7000,1328.528
327.3092369477912,7500,1342.864
327.3092369477912,8000,1342.904
327.3092369477912,8500,1363.792
327.3092369477912,9000,1355.084
327.3092369477912,9500,1371.996
327.3092369477912,10000,1367.168
329.31726907630525,2000,1040.744
329.31726907630525,2500,1111.404
329.31726907630525,3000,1160.932
329.31726907630525,3500,1205.524
329.31726907630525,4000,1234.036
329.31726907630525,4500,1260.736
329.31726907630525,5000,1278.06
329.31726907630525,5500,1296.712
329.31726907630525,6000,1314.816
329.31726907630525,6500,1328.984
329.31726907630525,7000,1342.24
329.31726907630525,7500,1344.128
329.31726907630525,8000,1356.636
329.31726907630525,8500,1362.3
329.31726907630525,9000,1366.092
329.31726907630525,9500,1380.64
329.31726907630525,10000,1377.904
331.3253012048193,2000,1046.572
331.3253012048193,2500,1117.72
331.3253012048193,3000,1170.76
331.3253012048193,3500,1207.736
331.3253012048193,4000,1239.572
331.3253012048193,4500,1263.028
331.3253012048193,5000,1286.26
331.3253012048193,5500,1301.784
331.3253012048193,6000,1325.544
331.3253012048193,6500,1334.596
331.3253012048193,7000,1341.572
331.3253012048193,7500,1352.68
331.3253012048193,8000,1367.7
331.3253012048193,8500,1370.508
331.3253012048193,9000,1370.332
331.3253012048193,9500,1386.224
331.3253012048193,10000,1384.92
333.33333333333337,2000,1051.748
333.33333333333337,2500,1124.572
333.33333333333337,3000,1173.084
333.33333333333337,3500,1216.304
333.33333333333337,4000,1248.844
333.33333333333337,4500,1268.66
333.33333333333337,5000,1293.7
333.33333333333337,5500,1305.912
333.33333333333337,6000,1333.512
333.33333333333337,6500,1337.956
333.33333333333337,7000,1351.068
333.33333333333337,7500,1361.716
333.33333333333337,8000,1367.076
333.33333333333337,8500,1381.84
333.33333333333337,9000,1386.164
333.33333333333337,9500,1397.476
333.33333333333337,10000,1405.688
335.34136546184743,2000,1053.688
335.34136546184743,2500,1126.076
335.34136546184743,3000,1179.516
335.34136546184743,3500,1222.252
335.34136546184743,4000,1257.084
335.34136546184743,4500,1281.672
335.34136546184743,5000,1306.948
335.34136546184743,5500,1318.828
335.34136546184743,6000,1336.896
335.34136546184743,6500,1349.652
335.34136546184743,7000,1360.764
335.34136546184743,7500,1373.352
335.34136546184743,8000,1377.956
335.34136546184743,8500,1390.516
335.34136546184743,9000,1392.888
335.34136546184743,9500,1398.868
335.34136546184743,10000,1396.872
337.3493975903615,2000,1056.248
337.3493975903615,2500,1136.572
337.3493975903615,3000,1190.604
337.3493975903615,3500,1229.58
337.3493975903615,4000,1263.388
337.3493975903615,4500,1286.712
337.3493975903615,5000,1308.996
337.3493975903615,5500,1325.692
337.3493975903615,6000,1345.372
337.3493975903615,6500,1359.028
337.3493975903615,7000,1370.08
337.3493975903615,7500,1375.02
337.3493975903615,8000,1379.804
337.3493975903615,8500,1386.3
337.3493975903615,9000,1397.456
337.3493975903615,9500,1408.552
337.3493975903615,10000,1413.736
339.3574297188755,2000,1064.424
339.3574297188755,2500,1136.676
339.3574297188755,3000,1189.22
339.3574297188755,3500,1232.904
339.3574297188755,4000,1265.68
339.3574297188755,4500,1291.224
339.3574297188755,5000,1315.836
339.3574297188755,5500,1334.756
339.3574297188755,6000,1341.808
339.3574297188755,6500,1366.096
339.3574297188755,7000,1370.336
339.3574297188755,7500,1387.372
339.3574297188755,8000,1387.18
339.3574297188755,8500,1400.492
339.3574297188755,9000,1404.732
339.3574297188755,9500,1410.428
339.3574297188755,10000,1421.016
341.36546184738955,2000,1066.004
341.36546184738955,2500,1139.084
341.36546184738955,3000,1196.36
341.36546184738955,3500,1235.356
341.36546184738955,4000,1272.98
341.36546184738955,4500,1295.52
341.36546184738955,5000,1322.892
341.36546184738955,5500,1339.104
341.36546184738955,6000,1343.368
341.36546184738955,6500,1370.844
341.36546184738955,7000,1379.116
341.36546184738955,7500,1388.416
341.36546184738955,8000,1402.132
341.36546184738955,8500,1400.52
341.36546184738955,9000,1414.692
341.36546184738955,9500,1412.1
341.36546184738955,10000,1427.04
343.3734939759036,2000,1070.456
343.3734939759036,2500,1145.172
343.3734939759036,3000,1200.704
343.3734939759036,3500,1245.728
343.3734939759036,4000,1279.744
343.3734939759036,4500,1305.904
343.3734939759036,5000,1329.624
343.3734939759036,5500,1343.796
343.3734939759036,6000,1358.468
343.3734939759036,6500,1383.64
343.3734939759036,7000,1387.456
343.3734939759036,7500,1398.404
343.3734939759036,8000,1408.124
343.3734939759036,8500,1413.2
343.3734939759036,9000,1423.992
343.3734939759036,9500,1427.804
343.3734939759036,10000,1435.564
345.3815261044177,2000,1073.772
345.3815261044177,2500,1153.328
345.3815261044177,3000,1208.796
345.3815261044177,3500,1248.064
345.3815261044177,4000,1280.568
345.3815261044177,4500,1313.224
345.3815261044177,5000,1333.86
345.3815261044177,5500,1349.46
345.3815261044177,6000,1371.884
345.3815261044177,6500,1388.192
345.3815261044177,7000,1400.476
345.3815261044177,7500,1402.108
345.3815261044177,8000,1420.16
345.3815261044177,8500,1422.856
345.3815261044177,9000,1429.34
345.3815261044177,9500,1432.756
345.3815261044177,10000,1438.592
347.38955823293173,2000,1079.164
347.38955823293173,2500,1160.112
347.38955823293173,3000,1215.352
347.38955823293173,3500,1257.732
347.38955823293173,4000,1294.88
347.38955823293173,4500,1318.632
347.38955823293173,5000,1344.828
347.38955823293173,5500,1356.32
347.38955823293173,6000,1378.232
347.38955823293173,6500,1381.236
347.38955823293173,7000,1400.736
347.38955823293173,7500,1408.612
347.38955823293173,8000,1424.18
347.38955823293173,8500,1436.448
347.38955823293173,9000,1439.58
347.38955823293173,9500,1453.128
347.38955823293173,10000,1455.36
349.3975903614458,2000,1080.644
349.3975903614458,2500,1160.684
349.3975903614458,3000,1220.56
349.3975903614458,3500,1264.532
349.3975903614458,4000,1301.56
349.3975903614458,4500,1331.964
349.3975903614458,5000,1337.088
349.3975903614458,5500,1368.792
349.3975903614458,6000,1386.508
349.3975903614458,6500,1399.64
349.3975903614458,7000,1410.948
349.3975903614458,7500,1416.076
349.3975903614458,8000,1433.364
349.3975903614458,8500,1434.752
349.3975903614458,9000,1446.696
349.3975903614458,9500,1452.568
349.3975903614458,10000,1458.1
351.40562248995985,2000,1091.676
351.40562248995985,2500,1167.78
351.40562248995985,3000,1225.064
351.40562248995985,3500,1269.572
351.40562248995985,4000,1303.936
351.40562248995985,4500,1328.648
351.40562248995985,5000,1353.4
351.40562248995985,5500,1374.84
351.40562248995985,6000,1398.048
351.40562248995985,6500,1408.536
351.40562248995985,7000,1416.156
351.40562248995985,7500,1429.612
351.40562248995985,8000,1442.932
351.40562248995985,8500,1445.976
351.40562248995985,9000,1449.884
351.40562248995985,9500,1447.864
351.40562248995985,10000,1468.56
353.4136546184739,2000,1090.844
353.4136546184739,2500,1167.036
353.4136546184739,3000,1229.408
353.4136546184739,3500,1275.292
353.4136546184739,4000,1310.916
353.4136546184739,4500,1334.328
353.4136546184739,5000,1364.292
353.4136546184739,5500,1383.264
353.4136546184739,6000,1403.044
353.4136546184739,6500,1404.028
353.4136546184739,7000,1422.084
353.4136546184739,7500,1433.012
353.4136546184739,8000,1441.592
353.4136546184739,8500,1452.508
353.4136546184739,9000,1465.068
353.4136546184739,9500,1456.964
353.4136546184739,10000,1467.444
355.421686746988,2000,1093.24
355.421686746988,2500,1168.636
355.421686746988,3000,1231.412
355.421686746988,3500,1278.544
355.421686746988,4000,1307.916
355.421686746988,4500,1344.732
355.421686746988,5000,1365.204
355.421686746988,5500,1390.068
355.421686746988,6000,1408.68
355.421686746988,6500,1425.824
355.421686746988,7000,1431.528
355.421686746988,7500,1438.476
355.421686746988,8000,1444.0
355.421686746988,8500,1460.932
355.421686746988,9000,1470.076
355.421686746988,9500,1485.268
355.421686746988,10000,1482.96
357.42971887550203,2000,1097.168
357.42971887550203,2500,1180.88
357.42971887550203,3000,1237.82
357.42971887550203,3500,1287.576
357.42971887550203,4000,1325.028
357.42971887550203,4500,1347.872
357.42971887550203,5000,1373.012
357.42971887550203,5500,1389.868
357.42971887550203,6000,1408.704
357.42971887550203,6500,1425.644
357.42971887550203,7000,1442.4
357.42971887550203,7500,1453.416
357.42971887550203,8000,1451.384
357.42971887550203,8500,1455.16
357.42971887550203,9000,1479.408
357.42971887550203,9500,1481.236
357.42971887550203,10000,1486.736
359.4377510040161,2000,1101.72
359.4377510040161,2500,1180.232
359.4377510040161,3000,1244.888
359.4377510040161,3500,1282.076
359.4377510040161,4000,1328.424
359.4377510040161,4500,1354.808
359.4377510040161,5000,1379.756
359.4377510040161,5500,1398.904
359.4377510040161,6000,1420.428
359.4377510040161,6500,1434.268
359.4377510040161,7000,1440.72
359.4377510040161,7500,1456.852
359.4377510040161,8000,1469.412
359.4377510040161,8500,1469.556
359.4377510040161,9000,1481.04
359.4377510040161,9500,1486.436
359.4377510040161,10000,1488.512
361.44578313253015,2000,1104.284
361.44578313253015,2500,1183.756
361.44578313253015,3000,1248.816
361.44578313253015,3500,1295.008
361.44578313253015,4000,1336.232
361.44578313253015,4500,1362.772
361.44578313253015,5000,1393.656
361.44578313253015,5500,1406.344
361.44578313253015,6000,1423.82
361.44578313253015,6500,1432.592
361.44578313253015,7000,1444.072
361.44578313253015,7500,1465.484
361.44578313253015,8000,1472.4
361.44578313253015,8500,1480.792
361.44578313253015,9000,1489.104
361.44578313253015,9500,1493.876
361.44578313253015,10000,1499.12
363.4538152610442,2000,1108.912
363.4538152610442,2500,1197.064
363.4538152610442,3000,1256.176
363.4538152610442,3500,1302.028
363.4538152610442,4000,1341.416
363.4538152610442,4500,1371.28
363.4538152610442,5000,1392.776
363.4538152610442,5500,1409.88
363.4538152610442,6000,1430.604
363.4538152610442,6500,1441.324
363.4538152610442,7000,1450.76
363.4538152610442,7500,1468.36
363.4538152610442,8000,1475.828
363.4538152610442,8500,1490.588
363.4538152610442,9000,1497.208
363.4538152610442,9500,1505.56
363.4538152610442,10000,1505.364
365.4618473895583,2000,1115.628
365.4618473895583,2500,1194.904
365.4618473895583,3000,1261.944
365.4618473895583,3500,1302.68
365.4618473895583,4000,1348.504
365.4618473895583,4500,1374.884
365.4618473895583,5000,1400.344
365.4618473895583,5500,1420.44
365.4618473895583,6000,1437.568
365.4618473895583,6500,1451.624
365.4618473895583,7000,1466.368
365.4618473895583,7500,1486.42
365.4618473895583,8000,1486.44
365.4618473895583,8500,1491.512
365.4618473895583,9000,1509.644
365.4618473895583,9500,1515.736
365.4618473895583,10000,1519.272
367.46987951807233,2000,1114.932
367.46987951807233,2500,1205.412
367.46987951807233,3000,1261.764
367.46987951807233,3500,1311.092
367.46987951807233,4000,1350.88
367.46987951807233,4500,1383.852
367.46987951807233,5000,1400.428
367.46987951807233,5500,1422.98
367.46987951807233,6000,1440.516
367.46987951807233,6500,1472.524
367.46987951807233,7000,1464.896
367.46987951807233,7500,1480.492
367.46987951807233,8000,1502.412
367.46987951807233,8500,1503.452
367.46987951807233,9000,1507.828
367.46987951807233,9500,1518.616
367.46987951807233,10000,1526.496
369.47791164658634,2000,1126.18
369.47791164658634,2500,1206.152
369.47791164658634,3000,1269.704
369.47791164658634,3500,1313.788
369.47791164658634,4000,1356.98
369.47791164658634,4500,1387.08
369.47791164658634,5000,1414.324
369.47791164658634,5500,1440.028
369.47791164658634,6000,1452.128
369.47791164658634,6500,1478.072
369.47791164658634,7000,1474.0
369.47791164658634,7500,1490.608
369.47791164658634,8000,1498.196
369.47791164658634,8500,1503.924
369.47791164658634,9000,1521.788
369.47791164658634,9500,1530.308
369.47791164658634,10000,1530.896
371.4859437751004,2000,1124.588
371.4859437751004,2500,1210.472
371.4859437751004,3000,1275.776
371.4859437751004,3500,1323.168
371.4859437751004,4000,1364.54
371.4859437751004,4500,1388.892
371.4859437751004,5000,1421.12
371.4859437751004,5500,1445.512
371.4859437751004,6000,1456.248
371.4859437751004,6500,1476.664
371.4859437751004,7000,1484.86
371.4859437751004,7500,1494.444
371.4859437751004,8000,1505.588
371.4859437751004,8500,1516.404
371.4859437751004,9000,1529.668
371.4859437751004,9500,1537.244
371.4859437751004,10000,1536.38
373.49397590361446,2000,1129.668
373.49397590361446,2500,1215.784
373.49397590361446,3000,1279.188
373.49397590361446,3500,1330.488
373.49397590361446,4000,1368.928
